problem_id,step_index,operation_type,eligible_operators,reason_eligible,reason_excluded
math500_167,1,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_167,2,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_168,0,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_168,1,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_168,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_168,3,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_168,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_168,5,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_168,6,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_168,7,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_168,8,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_168,9,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_169,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_169,1,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_169,2,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_170,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_170,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_170,2,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_170,3,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_170,4,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_170,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_170,6,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_170,7,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_170,8,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_170,9,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_170,10,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_170,11,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_170,12,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_170,13,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_170,14,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_170,15,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_170,16,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_170,17,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_170,18,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_FRACTION_FLIP",N/A
math500_170,19,ALGEBRAIC_SIMPLIFICATION,OP_SIGN_FLIP,Contains verifiable math expression eligible for OP_SIGN_FLIP,N/A
math500_170,20,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_171,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_171,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_171,2,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_171,3,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_172,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_172,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_172,2,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_172,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_172,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_172,5,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_173,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_173,1,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_FRACTION_FLIP",N/A
math500_173,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_173,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_173,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_173,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_173,6,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_173,7,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_173,8,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_FRACTION_FLIP",N/A
math500_173,9,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_174,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_174,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_174,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_174,3,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_174,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_174,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_174,6,EQUATION_DERIVATION,OP_TERM_SWAP,Contains verifiable math expression eligible for OP_TERM_SWAP,N/A
math500_174,7,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,8,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,9,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,10,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,11,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,12,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,13,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_174,14,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_174,15,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,16,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,17,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,18,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_174,19,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,20,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,21,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_174,22,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,23,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,24,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,25,EQUATION_DERIVATION,OP_TERM_SWAP,Contains verifiable math expression eligible for OP_TERM_SWAP,N/A
math500_174,26,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_174,27,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_174,28,EQUATION_DERIVATION,OP_TERM_SWAP,Contains verifiable math expression eligible for OP_TERM_SWAP,N/A
math500_174,29,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,30,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_174,31,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_174,32,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_174,33,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_174,34,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_174,35,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_174,36,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_174,37,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_175,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_175,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_175,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_175,3,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_176,0,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_FRACTION_FLIP",N/A
math500_176,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_177,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_177,1,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_177,2,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_177,3,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_177,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_177,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_177,6,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_177,7,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_177,8,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_177,9,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_178,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_178,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_179,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_179,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_179,2,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_179,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_179,4,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_179,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_179,6,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_179,7,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_179,8,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_179,9,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_180,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_180,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_181,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_181,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_182,0,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_FRACTION_FLIP",N/A
math500_182,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
